SurveyID,SurveyDate
912344236,2013-10-01
912344237,2013-10-01
912344238,2013-10-01
912344239,2013-10-01
912344240,2013-10-01
912344241,2013-10-01
912344242,2013-10-01
912344243,2013-10-01
912344244,2013-10-02
912344245,2013-10-02
912344246,2013-10-02
912344247,2013-10-02
912344248,2013-10-02
912344249,2013-10-02
912344250,2013-10-02
912344251,2013-10-02
912344252,2013-10-02
912344253,2013-10-02
912344254,2013-10-03
912344255,2013-10-03
912344256,2013-10-03
912344257,2013-10-03
912344258,2013-10-03
912344259,2013-10-03
912344260,2013-10-03
912344261,2013-10-03
912344262,2013-10-04
912344263,2013-10-04
912344264,2013-10-04
912344265,2013-10-04
912344266,2013-10-04
912344267,2013-10-04
912344268,2013-10-04
912344269,2013-10-06
912344270,2013-10-06
912344271,2013-10-06
912344272,2013-10-07
912344273,2013-10-07
912344274,2013-10-07
912344275,2013-10-07
912344276,2013-10-07
912344277,2013-10-07
912344278,2013-10-13
912344279,2013-10-13
912344280,2013-10-13
912344281,2013-10-13
912344282,2013-10-13
912344283,2013-10-13
912344284,2013-10-13
912344285,2013-10-13
912344286,2013-10-14
912344287,2013-10-14
912344288,2013-10-14
912344289,2013-10-14
912344290,2013-10-15
912344291,2013-10-15
912344292,2013-10-15
912344293,2013-10-15
912344294,2013-10-15
912344295,2013-10-15
912344296,2013-10-16
912344297,2013-10-16
912344298,2013-10-16
912344299,2013-10-16
912344300,2013-10-16
912344301,2013-10-16
912344302,2013-10-17
912344303,2013-10-17
912344304,2013-10-17
912344305,2013-10-17
912344306,2013-10-17
912344307,2013-10-17
912344308,2013-10-17
912344309,2013-10-17
912344310,2013-10-18
912344311,2013-10-18
912344312,2013-10-18
912344313,2013-10-18
912344314,2013-10-19
912344315,2013-10-19
912344316,2013-10-19
912344317,2013-10-19
912344318,2013-10-21
912344319,2013-10-21
912344320,2013-10-21
912344321,2013-10-21
912344322,2013-10-21
912344323,2013-10-21
912344324,2013-10-21
912344325,2013-10-21
912344326,2013-10-21
912344327,2013-10-21
912344328,2013-10-22
912344329,2013-10-22
912344330,2013-10-22
912344331,2013-10-22
912344332,2013-10-23
912344333,2013-10-23
912344334,2013-10-23
912344335,2013-10-23
912344336,2013-10-24
912344337,2013-10-24
912344338,2013-10-25
912344339,2013-10-25
912344340,2013-10-25
912344341,2013-10-25
912344342,2013-10-25
912344343,2013-10-25
912344344,2013-10-26
912344345,2013-10-26
912344346,2013-10-26
912344347,2013-10-26
912344348,2013-10-26
912344349,2013-10-26
912344350,2013-10-26
912344351,2013-10-26
912344352,2013-10-27
912344353,2013-10-27
912344354,2013-10-27
912344355,2013-10-27
912344356,2013-10-27
912344357,2013-10-27
912344358,2013-10-27
912344359,2013-10-27
912344360,2013-10-27
912344361,2013-10-27
912344362,2013-10-28
912344363,2013-10-28
912344364,2013-10-28
912344365,2013-10-28
912344366,2013-10-28
912344367,2013-10-28
912344368,2013-10-29
912344369,2013-10-29
912344370,2013-10-29
912344371,2013-10-29
912344372,2013-10-29
912344373,2013-10-30
912344374,2013-10-30
912344375,2013-10-30
912344376,2013-10-30
912344377,2013-10-30
912344378,2013-10-30
912344379,2013-10-31
912344380,2013-10-31
912344381,2013-10-31
912344382,2013-10-31
912344383,2013-10-31
912344384,2013-10-31
912344385,2013-10-19
912344386,2013-10-19
912344387,2013-10-19
912344388,2013-10-19
912344389,2013-10-19
912344390,2013-10-19
912344391,2013-10-18
912344392,2013-10-18
912344393,2014-05-12
912344394,2014-05-18
912344395,2014-05-16
912344396,2014-05-16
912344397,2014-05-16
912344398,2014-05-16
912344399,2014-05-17
912344400,2014-05-17
912344401,2014-05-18
912344402,2014-05-18
912344403,2014-05-19
912344404,2014-05-19
912344405,2014-05-19
912344406,2014-05-19
912344407,2014-05-17
912344408,2014-05-17
912344409,2014-05-18
912344410,2014-05-16
912344411,2014-05-16
912344412,2014-05-16
912344413,2014-05-17
912344414,2014-05-17
912344415,2014-05-19
912344416,2014-05-19
912344417,2014-05-17
912344418,2014-05-17
912344419,2014-05-17
912344420,2014-05-17
912344421,2014-05-17
912344422,2014-05-18
912344423,2014-05-18
912344424,2014-05-18
912344425,2014-05-19
912344426,2014-05-19
912344427,2014-05-16
912344428,2014-05-16
912344429,2014-05-16
912344430,2014-05-17
912344431,2014-05-17
912344432,2014-05-18
912344433,2014-05-18
912344434,2014-05-19
912344435,2014-05-18
912344436,2014-05-19
912344437,2014-05-19
912344438,2014-05-16
912344439,2014-05-23
912344440,2014-05-23
912344441,2014-05-25
912344442,2014-05-25
912344443,2014-01-15
912344444,2014-05-18
912344445,2014-05-18
912344446,2014-05-23
912344447,2014-05-23
912344448,2014-05-25
912344449,2014-05-25
912344450,2013-08-24
912344451,2013-08-25
912344452,2013-08-25
912344453,2013-08-31
912344454,2013-08-31
912344455,2013-09-01
912344456,2013-09-01
912344457,2013-11-27
912344458,2013-12-03
912344459,2013-11-28
912344460,2013-12-01
912344461,2013-11-26
912344462,2013-11-30
912344463,2013-10-08
912344464,2014-08-17
912344465,2014-08-25
912344466,2014-08-25
912344467,2014-08-23
912344468,2014-08-26
912344469,2014-08-26
912344470,2014-08-26
912344471,2014-08-26
912344472,2014-08-26
912344473,2014-08-26
912344474,2014-08-27
912344475,2014-08-27
912344476,2014-08-27
912344477,2014-08-27
912344478,2014-08-27
912344479,2014-08-27
912344480,2014-08-28
912344481,2014-08-28
912344482,2014-08-28
912344483,2014-08-28
912344484,2014-08-29
912344485,2014-08-29
912344486,2014-08-29
912344487,2014-08-24
912344488,2014-08-18
912344489,2014-08-29
912344490,2014-08-29
912344491,2014-08-29
912344492,2014-08-29
912344493,2014-08-29
912344494,2014-08-29
912344495,2014-08-30
912344496,2014-09-01
912344497,2014-09-01
912344498,2014-09-06
912344499,2014-08-30
912344500,2014-09-02
912344501,2014-09-02
912344502,2014-09-02
912344503,2014-09-02
912344504,2014-09-03
912344505,2014-09-03
912344506,2014-09-03
912344507,2014-09-03
912344508,2014-09-04
912344509,2014-09-04
912344510,2014-08-25
912344511,2014-08-18
912344512,2014-08-25
912344513,2014-09-04
912344514,2014-09-04
912344515,2014-09-05
912344516,2014-09-05
912344517,2014-08-19
912344518,2014-08-31
912344519,2014-08-20
912344520,2014-09-01
912344521,2014-09-05
912344522,2014-08-21
912344523,2014-09-01
912344524,2014-08-21
912344525,2014-08-22
912344526,2014-08-22
912344527,2014-08-31
912344528,2014-08-28
912344529,2014-07-15
912344530,2014-07-15
912344531,2014-07-15
912344532,2014-07-16
912344533,2014-07-16
912344534,2014-07-16
912344535,2014-07-16
912344536,2014-07-17
912344537,2014-07-17
912344538,2014-07-17
912344539,2014-07-17
912344540,2014-07-25
912344541,2014-07-25
912344542,2014-07-19
912344543,2014-07-18
912344544,2014-07-18
912344545,2014-07-20
912344546,2014-07-20
912344547,2014-07-24
912344548,2014-07-19
912344549,2014-07-19
912344550,2014-07-20
912344551,2014-07-19
912344552,2014-01-14
912344553,2008-09-11
912344554,2008-09-11
912344555,2008-05-12
912344556,2008-05-12
912344557,2008-05-12
912344558,2007-03-29
912344559,2007-03-29
912344560,2008-05-15
912344561,2008-05-15
912344562,2008-05-15
912344563,2008-05-15
912344564,2008-04-29
912344565,2008-04-29
912344566,2008-04-29
912344567,2008-04-29
912344568,2008-04-29
912344569,2008-04-29
912344570,2011-05-25
912344571,2011-05-25
912344572,2011-04-29
912344573,2014-09-09
912344574,2014-09-10
912344575,2014-09-11
912344576,2014-09-09
912344577,2014-10-19
912344578,2014-11-17
912344579,2014-11-12
912344580,2014-10-30
912344581,2014-10-19
912344582,2014-07-15
912344583,2014-07-02
912344584,2014-07-02
912344585,2014-07-02
912344586,2014-07-03
912344587,2014-07-03
912344588,2014-07-03
912344589,2014-07-04
912344590,2014-07-04
912344591,2014-07-07
912344592,2014-07-07
912344593,2014-07-07
912344594,2014-07-08
912344595,2014-07-08
912344596,2014-07-09
912344597,2014-07-09
912344598,2014-07-09
912344599,2014-07-10
912344600,2014-07-10
912344601,2014-07-11
912344602,2014-07-11
912344603,2014-07-15
912344604,2014-07-15
912344605,2014-07-16
912344606,2014-07-16
912344607,2014-12-01
912344608,2014-11-20
912344609,2013-09-25
912344610,2013-11-06
912344611,2013-10-07
912344612,2013-11-08
912344613,2013-11-08
912344614,2013-11-05
912344615,2013-10-18
912344616,2013-10-14
912344617,2013-10-03
912344618,2013-10-15
912344619,2013-10-18
912344620,2013-10-04
912344621,2013-10-04
912344622,2013-10-04
912344623,2013-11-04
912344624,2013-10-03
912344625,2013-10-17
912344626,2013-11-04
912344627,2013-11-04
912344628,2013-10-06
912344629,2013-10-06
912344630,2013-10-06
912344631,2013-10-17
912344632,2013-10-17
912344633,2013-11-04
912344634,2013-11-04
912344635,2013-11-06
912344636,2013-11-08
912344637,2013-11-08
912344638,2013-10-15
912344639,2013-10-14
912344640,2013-10-14
912344641,2013-10-03
912344642,2013-09-25
912344643,2015-01-18
912344644,2014-10-26
912344645,2014-10-27
912344646,2014-10-28
912344647,2014-10-26
912344648,2014-10-29
912344649,2013-04-10
912344650,2013-04-10
912344651,2013-04-10
912344652,2013-04-10
912344653,2013-04-09
912344654,2013-04-09
912344655,2013-04-09
912344656,2013-04-11
912344657,2014-11-26
912344658,2014-11-26
912344659,2014-12-03
912344660,2014-12-03
912344661,2014-12-06
912344662,2014-12-06
912344663,2014-11-26
912344664,2014-11-26
912344665,2014-12-06
912344666,2014-12-06
912344667,2014-11-26
912344668,2014-11-26
912344669,2014-12-03
912344670,2014-12-03
912344671,2014-11-26
912344672,2014-11-26
912344673,2014-11-26
912344674,2014-11-26
912344675,2014-12-03
912344676,2014-12-03
912344677,2014-12-03
912344678,2014-12-03
912344679,2014-11-29
912344680,2014-11-29
912344681,2014-11-29
912344682,2014-11-29
912344683,2014-12-05
912344684,2014-12-05
912344685,2014-12-06
912344686,2014-12-06
912344687,2014-11-29
912344688,2014-11-29
912344689,2014-11-29
912344690,2014-12-05
912344691,2014-11-28
912344692,2014-12-02
912344693,2014-12-02
912344694,2014-12-02
912344695,2014-11-24
912344696,2014-11-24
912344697,2014-11-28
912344698,2014-11-28
912344699,2014-11-28
912344700,2014-12-02
912344701,2014-12-02
912344702,2014-12-02
912344703,2014-11-24
912344704,2014-11-24
912344705,2014-11-28
912344706,2014-11-28
912344707,2014-12-04
912344708,2014-12-04
912344709,2014-12-04
912344710,2014-12-04
912344711,2014-11-28
912344712,2014-11-28
912344713,2014-11-28
912344714,2014-11-28
912344715,2014-12-04
912344716,2014-12-04
912344717,2014-12-04
912344718,2014-12-04
912344719,2014-12-04
912344720,2014-12-04
912344721,2014-12-04
912344722,2014-12-04
912344723,2015-04-30
912344724,2015-04-30
912344725,2015-04-30
912344726,2015-04-03
912344727,2015-04-03
912344728,2015-04-03
912344729,2015-04-04
912344730,2015-04-04
912344731,2015-04-04
912344732,2015-04-05
912344733,2015-04-05
912344734,2015-04-03
912344735,2015-04-07
912344736,2015-04-08
912344737,2015-04-08
912344738,2015-04-03
912344739,2015-04-04
912344740,2015-04-04
912344741,2015-04-05
912344742,2015-04-05
912344743,2015-04-06
912344744,2015-04-08
912344745,2015-04-06
912344746,2015-04-07
912344747,2015-04-04
912344748,2015-04-05
912344749,2015-04-05
912344750,2015-04-06
912344751,2015-04-07
912344752,2015-04-08
912344753,2015-04-04
912344754,2015-04-04
912344755,2015-04-11
912344756,2015-04-08
912344757,2015-04-08
912344758,2015-03-17
912344759,2015-03-17
912344760,2015-03-17
912344761,2015-03-17
912344762,2015-04-16
912344763,2015-04-16
912344764,2015-03-21
912344765,2015-04-16
912344766,2015-04-16
912344767,2015-03-21
912344768,2015-04-11
912344769,2015-04-11
912344770,2015-04-11
912344771,2015-04-11
912344772,2015-04-11
912344773,2015-04-11
912344774,2015-03-20
912344775,2015-03-20
912344776,2015-03-21
912344777,2015-03-21
912344778,2015-03-22
912344779,2015-03-22
912344780,2015-03-23
912344781,2015-03-23
912344782,2015-03-23
912344783,2015-03-23
912344784,2015-03-22
912344785,2015-03-23
912344786,2015-03-22
912344787,2015-03-20
912344788,2015-03-20
912344789,2015-03-21
912344790,2015-03-21
912344791,2015-03-23
912344792,2015-03-20
912344793,2015-03-23
912344794,2015-03-26
912344795,2015-03-26
912344796,2015-03-30
912344797,2015-03-30
912344798,2015-04-01
912344799,2015-04-01
912344800,2015-04-01
912344801,2015-04-02
912344802,2015-04-03
912344803,2015-04-02
912344804,2015-04-04
912344805,2015-04-04
912344806,2015-03-25
912344807,2015-03-25
912344808,2015-03-26
912344809,2015-03-26
912344810,2015-03-28
912344811,2015-03-30
912344812,2015-03-30
912344813,2015-03-31
912344814,2015-03-31
912344815,2015-04-01
912344816,2015-04-01
912344817,2015-04-02
912344818,2015-04-02
912344819,2015-04-03
912344820,2015-04-04
912344821,2015-04-04
912344822,2015-04-01
912344823,2015-04-01
912344824,2015-04-01
912344825,2015-04-02
912344826,2015-04-03
912344827,2015-04-04
912344828,2015-04-04
912344829,2015-03-18
912344830,2015-03-18
912344831,2015-03-18
912344832,2015-03-18
912344833,2015-03-18
912344834,2015-03-18
912344835,2015-03-19
912344836,2015-03-19
912344837,2015-03-19
912344838,2015-03-19
912344839,2015-03-19
912344840,2015-03-19
912344841,2015-03-20
912344842,2015-03-20
912344843,2015-03-20
912344844,2015-03-20
912344845,2015-03-20
912344846,2015-03-20
912344847,2015-03-20
912344848,2015-03-20
912344849,2015-03-21
912344850,2015-03-21
912344851,2015-03-18
912344852,2015-03-18
912344853,2015-03-19
912344854,2015-03-19
912344855,2015-03-19
912344856,2015-03-19
912344857,2015-03-19
912344858,2015-03-19
912344859,2015-03-20
912344860,2015-03-20
912344861,2015-03-20
912344862,2015-03-20
912344863,2015-03-20
912344864,2015-03-20
912344865,2015-03-20
912344866,2015-03-20
912344867,2015-03-21
912344868,2015-03-21
912344869,2015-03-08
912344870,2015-03-29
912344871,2015-03-26
912344872,2015-03-26
912344873,2015-03-24
912344874,2015-03-29
912344875,2015-03-19
912344876,2015-03-20
912344877,2015-07-25
912344878,2015-07-25
912344879,2015-07-26
912344880,2015-07-26
912344881,2015-07-27
912344882,2015-07-27
912344883,2015-07-28
912344884,2015-07-28
912344885,2015-07-29
912344886,2015-07-29
912344887,2015-07-30
912344888,2015-07-30
912344889,2015-07-31
912344890,2015-07-31
912344891,2015-08-01
912344892,2015-08-02
912344893,2015-07-25
912344894,2015-07-25
912344895,2015-07-25
912344896,2015-07-25
912344897,2015-07-26
912344898,2015-07-28
912344899,2015-07-29
912344900,2015-07-30
912344901,2015-07-30
912344902,2015-07-30
912344903,2015-07-31
912344904,2015-08-01
912344905,2015-08-01
912344906,2015-08-02
912344907,2015-08-02
912344908,2015-07-26
912344909,2015-07-25
912344910,2015-07-28
912344911,2015-07-27
912344912,2015-07-27
912344913,2015-07-31
912344914,2015-07-31
912344915,2015-08-01
912344916,2015-08-01
912344917,2015-08-02
912344918,2015-07-29
912344919,2015-07-29
912344920,2015-07-31
912344921,2015-07-31
912344922,2015-08-01
912344923,2015-07-25
912344924,2015-07-25
912344925,2015-07-26
912344926,2015-07-27
912344927,2015-07-28
912344928,2015-07-29
912344929,2015-07-30
912344930,2015-07-30
912344931,2015-08-01
912344932,2015-08-01
912344933,2015-08-02
912344934,2015-07-28
912344935,2015-07-30
912344936,2015-07-25
912344937,2015-07-26
912344938,2015-08-01
912344939,2015-08-01
912344940,2015-07-25
912344941,2015-07-26
912344942,2015-07-26
912344943,2015-07-29
912344944,2015-07-29
912344945,2015-07-28
912344946,2015-07-30
912344947,2015-07-30
912344948,2015-07-29
912344949,2015-07-30
912344950,2015-07-31
912344951,2015-07-25
912344952,2015-07-26
912344953,2015-07-26
912344954,2015-07-28
912344955,2015-07-28
912344956,2015-07-29
912344957,2015-07-30
912344958,2015-07-31
912344959,2015-08-01
912344960,2015-08-01
912344961,2015-07-26
912344962,2015-07-26
912344963,2015-07-28
912344964,2015-07-29
912344965,2015-07-29
912344966,2015-07-30
912344967,2015-07-30
912344968,2015-07-30
912344969,2015-07-31
912344970,2015-08-01
912344971,2015-08-01
912344972,2015-08-02
912344973,2014-11-22
912344974,2015-02-01
912344975,2015-02-20
912344976,2015-03-20
912344977,2015-05-23
912344978,2015-08-21
912344979,2015-08-22
912344980,2015-08-23
912344981,2015-08-23
912344982,2015-08-21
912344983,2015-08-22
912344984,2014-12-21
912344985,2014-12-21
912344986,2015-02-08
912344987,2015-02-08
912344988,2015-02-08
912344989,2015-03-10
912344990,2015-03-10
912344991,2015-03-29
912344992,2015-03-29
912344993,2015-03-29
912344994,2015-03-30
912344995,2015-03-30
912344996,2015-03-31
912344997,2015-03-31
912344998,2015-03-31
912344999,2015-05-19
912345000,2015-05-19
912345001,2015-05-24
912345002,2015-03-25
912345003,2015-06-15
912345004,2015-06-15
912345005,2015-06-15
912345006,2014-02-05
912345007,2014-02-05
912345008,2014-02-05
912345009,2014-02-05
912345010,2014-02-05
912345011,2014-02-05
912345012,2014-02-05
912345013,2014-02-05
912345014,2014-02-05
912345015,2014-02-05
912345016,2014-02-05
912345017,2014-02-05
912345018,2014-02-05
912345019,2014-02-05
912345020,2014-02-05
912345021,2014-02-05
912345022,2014-02-05
912345023,2014-02-05
912345024,2014-02-05
912345025,2014-02-05
912345026,2014-09-03
912345027,2014-09-03
912345028,2014-09-03
912345029,2014-09-03
912345030,2014-09-04
912345031,2014-09-04
912345032,2014-09-04
912345033,2015-04-30
912345034,2015-04-30
912345035,2015-04-30
912345036,2015-04-30
912345037,2015-05-02
912345038,2015-05-02
912345039,2014-11-07
912345040,2014-11-22
912345041,2014-11-07
912345042,2014-11-24
912345043,2014-11-07
912345044,2014-12-15
912345045,2014-12-15
912345046,2014-11-07
912345047,2015-01-15
912345048,2015-02-06
912345049,2015-02-20
912345050,2015-02-22
912345051,2015-03-08
912345052,2015-02-01
912345053,2015-02-20
912345054,2015-03-09
912345055,2015-03-09
912345056,2015-05-02
912345057,2015-05-02
912345058,2015-05-03
912345059,2015-05-04
912345060,2015-05-19
912345061,2015-03-20
912345062,2015-03-20
912345063,2015-04-08
912345064,2015-05-23
912345065,2015-05-23
912345066,2014-12-21
912345067,2014-12-21
912345068,2014-02-08
912345069,2014-02-08
912345070,2014-02-08
912345071,2015-03-31
912345072,2015-07-25
912345073,2015-06-25
912345074,2015-05-28
912345080,2015-05-28
912345081,2015-05-28
912345082,2015-05-28
912345083,2015-05-28
912345084,2015-05-28
912345091,2015-05-03
912345092,2015-05-03
912345093,2015-05-03
912345094,2015-05-03
912345095,2015-05-05
912345096,2015-05-05
912345097,2015-05-05
912345098,2015-05-05
912345099,2015-05-08
912345100,2015-05-08
912345101,2015-05-09
912345102,2015-05-09
912345103,2015-05-09
912345104,2015-05-09
912345105,2015-05-10
912345106,2015-05-10
912345107,2015-05-10
912345108,2015-05-10
912345109,2015-05-10
912345110,2015-05-10
912345111,2015-05-11
912345112,2015-05-11
912345113,2015-05-13
912345114,2015-05-13
912345115,2015-05-14
912345116,2015-05-14
912345117,2015-05-14
912345118,2015-05-14
912345119,2015-05-14
912345120,2015-06-09
912345121,2015-06-10
912345122,2015-06-10
912345123,2015-06-11
912345124,2015-06-11
912345125,2015-06-12
912345126,2015-06-12
912345273,2015-06-04
912345274,2015-06-04
912345275,2015-06-03
912345276,2015-06-05
912345277,2015-06-05
912345278,2015-06-06
912345279,2015-06-06
912345280,2015-06-07
912345281,2015-06-07
912345282,2015-06-07
912345283,2015-06-07
912345284,2015-06-07
912345285,2015-06-03
912345286,2015-06-04
912345287,2015-06-04
912345288,2015-06-05
912345289,2015-06-05
912345290,2015-06-06
912345291,2015-06-06
912345360,2015-06-05
912345361,2015-06-05
912345362,2015-06-05
912345363,2015-06-06
912345364,2015-06-06
912345365,2015-06-06
912345366,2015-06-06
912345367,2015-06-07
912345368,2015-06-07
912345369,2015-06-08
912345370,2015-06-08
912345371,2015-06-08
912345372,2015-06-09
912345373,2015-06-09
912345374,2015-06-09
912345375,2015-06-09
912345376,2015-06-10
912345377,2015-06-10
912345378,2015-06-10
912345379,2015-06-10
912345380,2015-06-11
912345381,2015-06-11
912345382,2015-06-11
912345383,2015-06-11
912345384,2015-06-14
912345385,2015-06-14
912345386,2015-06-14
912345387,2015-06-14
912345388,2015-06-15
912345389,2015-06-15
912345390,2015-06-15
912345391,2015-06-18
912345392,2015-06-18
912345393,2015-06-19
912345394,2015-06-19
912345395,2015-06-20
912345396,2015-06-20
912345397,2015-06-21
912345398,2015-06-23
912345399,2015-06-24
912345400,2015-06-24
912345401,2015-06-25
912345402,2015-06-25
912345403,2015-06-29
912345404,2015-06-19
912345405,2015-06-19
912345406,2015-06-20
912345407,2015-06-20
912345408,2015-06-21
912345409,2015-06-24
912345410,2015-06-24
912345411,2015-06-25
912345412,2015-06-25
912345413,2015-06-29
912345414,2015-07-01
912345415,2015-07-01
912345416,2015-07-02
912345417,2015-07-02
912345418,2015-07-01
912345419,2015-07-01
912345420,2015-07-02
912345421,2015-07-02
912345422,2015-07-04
912345423,2015-07-04
912345424,2015-07-05
912345425,2015-07-05
912345426,2015-07-06
912345427,2015-07-06
912345428,2015-07-06
912345429,2015-07-04
912345430,2015-07-04
912345431,2015-07-05
912345432,2015-07-05
912345433,2015-07-06
912345434,2015-07-13
912345435,2015-07-13
912345436,2015-07-19
912345437,2015-07-20
912345438,2015-07-19
912345439,2015-07-19
912345440,2015-07-21
912345441,2015-07-21
912345442,2015-07-14
912345443,2015-07-14
912345444,2015-07-14
912345445,2015-07-14
912345446,2015-07-15
912345447,2015-07-15
912345448,2015-07-22
912345449,2015-07-22
912345450,2015-07-15
912345451,2015-07-15
912345452,2015-07-15
912345453,2015-07-15
912345454,2015-05-18
912345455,2015-05-18
912345456,2015-07-23
912345457,2015-07-23
912345458,2015-07-24
912345459,2015-07-24
912345460,2015-07-24
912345461,2015-07-23
912345462,2015-07-24
912345463,2015-07-13
912345464,2015-07-13
912345465,2015-07-13
912345466,2015-07-13
912345467,2015-07-16
912345468,2015-07-15
912345469,2015-07-19
912345470,2015-07-19
912345471,2015-07-20
912345472,2015-07-21
912345473,2015-07-22
912345474,2015-07-22
912345475,2015-07-23
912345476,2015-07-24
912345477,2015-07-25
912345478,2015-07-15
912345479,2015-07-16
912345480,2015-07-19
912345481,2015-07-21
912345482,2015-07-22
912345483,2015-07-22
912345484,2015-07-23
912345485,2015-07-23
912345486,2015-07-24
912345487,2015-07-25
912345488,2015-07-26
912345489,2015-07-27
912345490,2015-07-28
912345491,2015-07-28
912345492,2015-07-28
912345493,2015-07-28
912345494,2015-07-31
912345495,2015-07-31
912345496,2015-07-31
912345497,2015-07-31
912345498,2015-08-01
912345499,2015-08-02
912345500,2015-08-02
912345501,2015-08-01
912345502,2015-08-01
912345503,2015-08-03
912345504,2015-08-03
912345505,2015-08-03
912345506,2015-08-03
912345507,2015-08-05
912345508,2015-08-05
912345509,2015-08-05
912345510,2015-08-04
912345511,2015-08-04
912345512,2015-08-04
912345513,2015-08-04
912345514,2015-08-04
912345515,2015-08-01
912345516,2015-07-30
912345517,2015-07-30
912345518,2015-08-05
912345519,2015-08-04
912345520,2015-07-27
912345521,2015-07-28
912345522,2015-07-28
912345523,2015-07-31
912345524,2015-07-31
912345525,2015-08-01
912345526,2015-08-02
912345527,2015-08-03
912345528,2015-08-03
912345529,2015-08-05
912345530,2015-07-28
912345531,2015-07-28
912345532,2015-07-31
912345533,2015-07-31
912345534,2015-08-01
912345535,2015-08-02
912345536,2015-08-03
912345537,2015-08-03
912345538,2013-08-05
912345539,2015-01-17
912345540,2015-01-17
912345541,2015-01-18
912345542,2015-01-18
912345543,2015-01-17
912345544,2015-01-18
912345545,2015-01-18
912345546,2015-01-17
912345547,2015-06-09
912345548,2015-05-22
912345549,2015-05-22
912345550,2015-05-23
912345551,2015-05-23
912345552,2015-05-23
912345553,2015-05-23
912345554,2015-05-24
912345555,2015-05-24
912345556,2015-05-25
912345557,2015-05-25
912345558,2015-05-22
912345559,2015-05-22
912345560,2015-05-22
912345561,2015-05-22
912345562,2015-05-23
912345563,2015-05-23
912345564,2015-05-24
912345565,2015-05-24
912345566,2015-05-24
912345567,2015-05-24
912345568,2015-05-25
912345569,2015-05-25
912345570,2015-05-25
912345571,2015-05-23
912345572,2015-05-23
912345573,2015-05-24
912345574,2015-05-24
912345575,2015-05-23
912345576,2015-05-23
912345577,2015-05-25
912345578,2015-05-25
912345579,2015-05-22
912345580,2015-05-22
912345581,2015-05-23
912345582,2015-05-24
912345583,2015-05-24
912345584,2015-05-25
912345585,2015-05-25
912345586,2015-05-22
912345587,2015-05-22
912345588,2015-05-24
912345589,2015-05-24
912345590,2015-05-23
912345591,2015-05-23
912345592,2015-05-22
912345593,2015-05-23
912345594,2015-05-25
912345595,2014-10-16
912345596,2014-10-16
912345597,2014-10-16
912345598,2014-10-16
912345599,2014-10-16
912345600,2014-10-16
912345601,2014-10-16
912345602,2014-10-16
912345603,2014-10-17
912345604,2014-10-17
912345605,2014-10-17
912345606,2014-10-17
912345607,2014-10-17
912345608,2014-10-17
912345609,2015-09-16
912345610,2015-09-17
912345611,2015-09-17
912345612,2012-11-23
912345613,2012-11-23
912345614,2012-11-23
912345615,2012-11-23
912345616,2012-11-02
912345617,2012-11-02
912345618,2012-11-02
912345619,2012-11-02
912345620,2012-11-30
912345621,2012-11-30
912345622,2012-11-30
912345623,2012-11-30
912345624,2012-10-29
912345625,2012-10-29
912345626,2012-10-29
912345627,2012-10-29
912345628,2013-03-12
912345629,2013-03-12
912345630,2013-03-12
912345631,2013-03-12
912345632,2013-03-05
912345633,2013-03-05
912345634,2013-03-05
912345635,2013-03-04
912345636,2013-03-05
912345637,2013-03-05
912345638,2013-03-06
912345639,2013-03-06
912345640,2013-03-06
912345641,2013-03-06
912345642,2013-03-04
912345643,2013-03-04
912345644,2013-03-04
912345645,2013-03-04
912345646,2013-03-26
912345647,2013-03-26
912345648,2013-04-04
912345649,2013-04-04
912345650,2013-04-04
912345651,2013-04-04
912345652,2013-04-08
912345653,2013-04-08
912345654,2013-04-08
912345655,2013-04-08
912345656,2013-04-12
912345657,2013-04-12
912345658,2013-04-12
912345659,2013-04-12
912345660,2013-11-02
912345661,2013-11-02
912345662,2013-11-02
912345663,2013-11-02
912345664,2013-11-02
912345665,2013-11-02
912345666,2013-11-01
912345667,2013-11-01
912345668,2013-11-01
912345669,2013-11-01
912345670,2013-11-01
912345671,2013-11-01
912345672,2013-11-18
912345673,2013-11-18
912345674,2013-11-18
912345675,2013-11-18
912345676,2013-11-18
912345677,2013-11-18
912345678,2013-11-18
912345679,2013-11-18
912345680,2015-03-31
912345681,2015-12-04
912345682,2015-12-04
912345683,2015-12-03
912345684,2015-12-02
912345685,2015-12-02
912345686,2015-12-01
912345687,2015-11-30
912345688,2015-10-06
912345689,2015-11-30
912345690,2015-11-28
912345691,2015-11-28
912345692,2015-11-28
912345693,2015-11-28
912345694,2015-10-20
912345695,2015-10-20
912345696,2015-10-06
912345697,2015-10-10
912345698,2015-03-08
912345699,2015-10-02
912345700,2015-10-02
912345701,2015-10-06
912345702,2015-10-06
912345703,2015-02-27
912345704,2015-02-27
912345705,2015-02-28
912345706,2015-03-01
912345707,2015-02-28
912345708,2015-03-01
912345709,2015-02-28
912345710,2015-10-02
912345711,2015-10-02
912345712,2015-10-02
912345713,2015-10-02
912345714,2015-10-03
912345715,2015-10-03
912345716,2015-10-04
912345717,2015-10-04
912345718,2015-10-04
912345719,2015-10-04
912345720,2015-10-05
912345721,2015-10-05
912345722,2015-10-05
912345723,2015-10-05
912345724,2015-10-06
912345725,2015-10-06
912345726,2015-10-06
912345727,2015-10-06
912345728,2015-10-06
912345729,2015-10-06
912345730,2015-10-07
912345731,2015-10-07
